method,size50,size75,size100,size125,size150,size175,size200,size225,size250,size275,size300
npmle,0.1691545126588414,0.2745886194382943,0.37603497074152964,0.17918832416117145,0.30575679694716607,0.20684528117389883,0.25901566283523475,0.149396227115215,0.1967994260158277,0.06897592065368446,0.27040523668336364
sqH,0.3066126896476544,0.10387829332253998,0.378127887863611,0.29374319685876704,0.2512968255600298,0.20355125194807985,0.22962998253750735,0.15852700591552676,0.18466771436751309,0.121562419985919,0.2219957177980262
chisq,0.25003080012950973,0.4675677222409604,0.4192878141217877,0.21698575317480695,0.3685968088132685,0.2400514963503343,0.3369086196857281,0.17926678852201589,0.2304472334355651,0.0805556778596072,0.351577712689367
robbins,2.5111424561648925,3.9234833203090336,4.284404573488604,2.4959147919223716,8.609268044231404,7.709171241083565,4.639368015868901,2.037338342761697,2.2247306046728808,3.142749296670319,3.8134378954869232
npmle,0.18546339743504967,0.23742216716413617,0.3325241848834648,0.34910223187308603,0.03807347402921147,0.26424583314785266,0.11685100759813842,0.2706771206011339,0.07713928719774807,0.19957662731016187,0.16116839761969354
sqH,0.4969220674357813,0.45940159259234026,0.4306515639830004,0.4023384516234647,0.10912020349632016,0.20852446140409012,0.11586767607148982,0.34297389224283303,0.13077962319911726,0.39040395574977166,0.19309906559765483
chisq,0.12923547216091508,0.2207514839240849,0.33924802551440547,0.35282120185615623,0.052712543325746014,0.3160763148378867,0.1212984464056925,0.18777518093737053,0.05713018827412416,0.20345494632882646,0.24333821112050827
robbins,3.7038833895724723,2.796774456832826,11.898028146328912,5.207010605514525,6.697448825685169,1.7791879983319028,1.7726326971665471,3.74119654127244,1.3326313856934868,4.027551623509698,7.300452689122861
npmle,0.33111216555995066,0.3989619253061219,0.3029332661087426,0.31547276367662785,0.10060656925938635,0.20749301438982676,0.22260337188140583,0.11116670147395445,0.17539577424714417,0.2883310733030065,0.21097537805115643
sqH,0.3839890018015313,0.4616945104319491,0.3670538455196371,0.30516594856392004,0.2454547938736676,0.23144230774947158,0.29344126836501616,0.11662131198685646,0.2121816265651648,0.25564809988748477,0.21915633354723824
chisq,0.3788931947966044,0.4428360555607709,0.23348341639043224,0.35153324327009833,0.10996855509656801,0.2138628338202805,0.17435710302353377,0.1426092825770592,0.1812836300427428,0.33371869676929367,0.23936649433131105
robbins,2.1048418778499682,12.1891331646429,3.7177900339364025,9.803610005468341,4.595621019185035,2.1367836250244694,5.90024542990844,3.279537513392921,6.624575155427039,6.240147406087795,4.661975791597409
npmle,0.3252409319977199,0.296472460852262,0.08527273889670647,0.10361781107215796,0.12473416903158162,0.13064912829431263,0.1904190907203443,0.18226364981060164,0.26729749191555346,0.13267470415466712,0.19237284640219393
sqH,0.4993856340180984,0.4231119138865958,0.2159060042744093,0.22158977750613928,0.12063893303548298,0.1430543765297822,0.17327514726720758,0.22843637535142333,0.31239208960949927,0.19873333198454896,0.21869828822819226
chisq,0.16449395585715398,0.21495287190771634,0.10539686420821034,0.04484477844534513,0.13398011963480017,0.18250912511775982,0.3080612478631452,0.16778087399988345,0.28467706021824835,0.15028662580016142,0.27770784370729235
robbins,2.6793010420662724,2.132791119992736,3.825784981245892,5.899803021386608,2.2874058669210497,3.892576570977849,1.719461679144095,3.3169070496811552,9.251168649850042,2.470508586796491,1.5273693191387059
npmle,0.40649934439473995,0.08536187234016923,0.0815370489822537,0.4365658839182696,0.2514280625153826,0.20920734267523236,0.11035635081955114,0.08969103551723995,0.2389783461868542,0.10339625082373283,0.13154447052246468
sqH,0.45275357136039646,0.12000387520946966,0.12240934374833809,0.38245653054456197,0.3098139221106717,0.15557933076688515,0.13522197298686384,0.202806183264349,0.1943408930628596,0.10972211784348321,0.15639183257604491
chisq,0.3614688836753672,0.1386293910371868,0.13060044402049034,0.5471216741676205,0.21455724279227936,0.3058241473355534,0.11771142229595201,0.10555803489271079,0.30578945390783446,0.13602394879473645,0.1556848541006235
robbins,2.4152323858873066,5.177486011268356,3.9841406973599267,3.8526852422232496,4.681864049024653,1.7925023270787983,4.750327593979174,5.738492657928131,1.9535134248120194,2.8199792883307415,3.2313436981073687
npmle,0.1456500890403337,0.0379646052496152,0.21622810770840453,0.13518572944752194,0.33499957342991526,0.26463542942560553,0.134713559749135,0.23778537523497625,0.283504517528016,0.23240545817034428,0.2368647517917436
sqH,0.3787584362825016,0.129243908553937,0.27147318564665496,0.3440477299924706,0.2038705522846448,0.20730786397527892,0.12655755182605344,0.23280924900495933,0.25379032047555394,0.23797194077047853,0.2426023395016007
chisq,0.14726749042652323,0.05011990557143916,0.21375202118013142,0.10660170787452217,0.4777210859871924,0.3105608005084756,0.16473908447956945,0.2788017729772033,0.3014737172981491,0.21219421772632968,0.28657742822460414
robbins,6.23426901928832,3.2120852302154463,4.0637382998872935,15.909189961494347,6.949383517527352,2.931409979127408,2.1013838558611635,4.301487020495987,2.408941603698217,2.606668174838919,4.255375956895812
npmle,0.24398541826358602,0.31491645747218117,0.11016690513804664,0.31789296877849044,0.43311730520147684,0.1270793337782989,0.24517489323889102,0.12089497886114328,0.15464892824103044,0.11281032800807378,0.12040078228783387
sqH,0.2503170817109761,0.32681431956915163,0.16227965660703453,0.37036203621318853,0.3901238059698592,0.1896102623937624,0.22173554722904298,0.10105480168206163,0.23848522741701034,0.15648807245636318,0.13477431282162539
chisq,0.23822194092148308,0.29389937176002784,0.20143953859155408,0.32786562458629187,0.5310279285299939,0.13491618517504886,0.31993053036586844,0.1620915268247857,0.14157007433928698,0.1563947538510233,0.14337040706141654
robbins,4.590086341253881,5.159187894437355,9.187401567453826,4.48064075737966,3.365403158669282,5.19780222293978,4.498074526188612,3.0802645396340025,2.4436035599401937,3.7811268899645505,3.583723478786823
npmle,0.07337101645064646,0.1634933287245576,0.6292926456701206,0.16748415929875982,0.2712189759522048,0.5387498673015721,0.23391819607097972,0.10392940702187162,0.2545177810811343,0.08323273893870355,0.20476961744137753
sqH,0.2033983842110245,0.26340093021997596,0.5717358599432207,0.3108451970165079,0.42973833119865296,0.44890893346771754,0.225907750000406,0.17056807300238327,0.20086710839371846,0.07817990052069676,0.17228009202346745
chisq,0.09445562542707711,0.17311280695289516,0.646428285307843,0.16436982946062026,0.22457441918678261,0.5919095523099881,0.299912102803658,0.11742918930742813,0.2815180991648832,0.1224570596044391,0.29678842665723454
robbins,1.9617117169666702,5.903026698285951,9.264417218553957,4.400659868848803,2.1671357065313375,2.4925067684751046,3.7744561840444515,2.1573259457162477,3.103680491077304,1.8111175237174861,5.481313302725292
npmle,0.2795763088695944,0.398606847764888,0.29356238050009975,0.2710205805079637,0.1451074289675876,0.09406754720603241,0.08168639990578427,0.20614256175922233,0.11450022411893589,0.19970781376773125,0.34439280919258863
sqH,0.27862737821211625,0.44266637251117996,0.31073945480416565,0.4082973755332345,0.29324869271341064,0.1386143996413459,0.13102547355608668,0.1691030888752878,0.17504098241420984,0.2374554857422256,0.2875640599987816
chisq,0.3485153892994691,0.35999910788525996,0.2856936928547792,0.262374783452736,0.11970910904253614,0.07895914691665877,0.09207184041467055,0.29108362627960976,0.13570906174945246,0.1770797896830908,0.4539700795867509
robbins,4.023542780983838,7.227586604024818,2.7435738046787232,1.563885263613143,2.5252118763146822,2.2326116145587385,1.6032843578996308,1.7454377554465956,4.616812485118745,3.59973436937545,1.8930545197214879
npmle,0.2097218262373961,0.11209046276270253,0.18100181992108555,0.22812136420590132,0.15653631266136994,0.28817835073924186,0.14485654559214517,0.15586945221111206,0.09005268984695221,0.3445078572573367,0.07504305686953201
sqH,0.47881873446294604,0.0912880047905991,0.2737436705564988,0.3271019705605666,0.14016257716737746,0.3181567050666204,0.23949830409084552,0.2667443473613268,0.13620784258211122,0.36504814181021344,0.09670622241589932
chisq,0.15947812853766782,0.13089135593963833,0.20692258361298463,0.17893517632365466,0.19123174380868083,0.30381644180384,0.11105484010108758,0.131393483084038,0.1184606480546925,0.3393221470175519,0.09292962181822748
robbins,8.000542579315052,3.180873834182597,8.492912307622674,2.9751985386175415,5.550286747210392,3.7388016751312767,3.246435430851557,3.4508663749914126,4.18667604891044,5.838475364528049,8.597349518010487
npmle,0.4163961342551289,0.29872114864868227,0.4243683780411798,0.08920342130730666,0.25600586961799476,0.11439615661955908,0.1594668991732584,0.46936856890092193,0.09662022169358091,0.14071542137294182,0.20760138077160667
sqH,0.4275264054276957,0.44605033586772813,0.28360737903132893,0.17885002712019457,0.18801860449559016,0.15755782003177227,0.25375089876523604,0.46879184901679277,0.16691583610322158,0.0835038653387851,0.2292229015772626
chisq,0.4694541458657092,0.38618236483505874,0.5435335696177236,0.08563116562371953,0.33996266520663726,0.10578836557688379,0.17993770255660022,0.457849567305233,0.10431943684326393,0.23145598466271583,0.2752446840608428
robbins,4.701432754945145,6.00850025480759,2.903474538420213,5.3049064217203785,1.927017214043529,3.9847643998538227,2.769516989851937,6.18881163580686,3.464714507127219,1.5207643079775017,3.0021410828279183
npmle,0.4428408592327899,0.2714025970600631,0.27017776358781914,0.3715944689558033,0.06592114760517982,0.38267289497768503,0.14032140270464175,0.2216275369119934,0.0982193432668865,0.2633539965603213,0.07203722005942187
sqH,0.5777380366698203,0.6342252806013944,0.22199647736660463,0.37930434767860627,0.10800334227502104,0.4078102962857139,0.19271092021437572,0.24282353792196262,0.12939598367830712,0.26242864321340253,0.09568735952926676
chisq,0.46279140642302663,0.3024179391433685,0.35971679777662763,0.43897417138488565,0.0717855505478932,0.32263649816212764,0.15995216305856094,0.27394336725334223,0.15133070470181129,0.2372503060643546,0.1333421094997718
robbins,3.643268451919428,2.5563587527186815,2.570051752545619,2.791718747199513,6.383257708058183,2.5502330666437136,3.446834191793073,2.004991266246263,4.600262695221321,1.8713898655850971,1.4534167364705806
npmle,0.22604392934935014,0.12912904065259428,0.2728355765955652,0.24513117922083352,0.09460772471323384,0.09493045034136584,0.187190800552962,0.10152970202064049,0.3913441655058348,0.1362666794572238,0.07995359702902943
sqH,0.4358720071125808,0.21545306781258208,0.2959984969505529,0.33904198431012167,0.1530143898813319,0.08311734971580961,0.17722423846924917,0.14788226038741,0.4451273801651978,0.14917433697288393,0.17032200116387392
chisq,0.2228051549322222,0.16958996930619294,0.2606710099921154,0.15883373180963925,0.10249135020833652,0.13735139697942914,0.2734597377078925,0.11286410614553423,0.35534274340095784,0.18515392942934222,0.05072312266585265
robbins,9.868441622285829,4.442029570433766,2.886009569023587,2.639987950661011,5.37898940621188,1.343515716190559,1.7028372158048046,3.6584985061938147,5.095608987425277,2.2919809925624017,3.4828613263457897
npmle,0.4252945381824717,0.1908796111251343,0.14583152925159404,0.22348245044140663,0.4093125491826298,0.2487954422770925,0.10756502219782763,0.2764616829312143,0.10064733343775895,0.2046004325570987,0.18075619468999682
sqH,0.3824461699759196,0.347335290530432,0.4664733654614196,0.30005340761197763,0.5071051701193858,0.24871538822938846,0.1284137945166153,0.26797850035346277,0.14675067432840547,0.2790913786810448,0.13070106330111167
chisq,0.5301994707069336,0.1596861830582932,0.09284196615157242,0.19917244186681035,0.5011552851532853,0.22341223384081413,0.0944257713548288,0.37010036874274865,0.10870537768104771,0.18989560909906325,0.241043544937257
robbins,2.611554028516559,1.8403009954574543,14.78213158703139,4.382366818185307,4.058255654515351,3.4513441310947806,4.275684120003574,2.7697774244422657,2.850663890958563,3.4977252799404996,1.9512725323077564
npmle,0.2744245179794855,0.28287688757411916,0.512236708852297,0.18821347360258528,0.24299425990413895,0.2757053659750687,0.14088574555113045,0.18951821529092247,0.11094040558646241,0.20713637337332866,0.05712895070463003
sqH,0.33398959857677596,0.358519269614959,0.4423988274857589,0.3159468182250416,0.1686863054751556,0.2765262858877266,0.16093459037101407,0.24857115199674448,0.11586929910780122,0.2383123214164366,0.11670212673503191
chisq,0.21485958547432873,0.1827834400476406,0.6701567227121987,0.14364756566313877,0.3497742637660492,0.31930653804338816,0.14643630432414706,0.23186181594163272,0.09925289763493464,0.2359226115925499,0.06110653339754175
robbins,5.294687006398842,2.5881399067035358,3.695898613760943,2.3541951296528048,1.6793955149277011,4.291735478440775,1.6080080963047203,2.6159535364738944,3.314571134753526,0.9159323642926304,2.0676039567891245
npmle,0.1449398089930381,0.18227906939881616,0.22290383266541394,0.28378621119500985,0.24374045484202134,0.38570369336145954,0.14126897294981,0.1390985676006691,0.4489204341199056,0.08218849875948377,0.11333171716225071
sqH,0.13553591959226804,0.2474391533359508,0.31392033576921635,0.35926251166878836,0.29547634201927137,0.32752147078424565,0.12522092164658244,0.19105583526071893,0.47961980387267333,0.10755206916097552,0.14312023947724342
chisq,0.21100749524445747,0.1528708624843541,0.3066454307504937,0.20883238087932957,0.20704531442108076,0.5358638190800707,0.16624518786471817,0.1125270300017294,0.45578483531216885,0.08741451429581594,0.1289410988821447
